bin,pkg,abspath,functions,verified,binary_id
libHShedgehog-classes-0.2.5.4-FCysjS3wPFw7LqIrDakztB-ghc9.2.8.so,haskell-hedgehog-classes-0.2.5.4-72-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hedgehog-classes-0.2.5.4-72-x86_64/usr/lib/libHShedgehog-classes-0.2.5.4-FCysjS3wPFw7LqIrDakztB-ghc9.2.8.so,,No source files,37770
libHShere-1.2.14-30kokek74q9JwmbUTN6jfR-ghc9.2.8.so,haskell-here-1.2.14-17-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-here-1.2.14-17-x86_64/usr/lib/libHShere-1.2.14-30kokek74q9JwmbUTN6jfR-ghc9.2.8.so,,No source files,59057
libHSheredoc-0.2.0.0-D3AW9S2AOKs91e3wqBbhAD-ghc9.2.8.so,haskell-heredoc-0.2.0.0-24-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-heredoc-0.2.0.0-24-x86_64/usr/lib/libHSheredoc-0.2.0.0-D3AW9S2AOKs91e3wqBbhAD-ghc9.2.8.so,,No source files,118189
libHShex-0.2.0-8XfIecf9nlzBrGL9yCzhKy-ghc9.2.8.so,haskell-hex-0.2.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hex-0.2.0-2-x86_64/usr/lib/libHShex-0.2.0-8XfIecf9nlzBrGL9yCzhKy-ghc9.2.8.so,,No source files,101313
libHShgmp-0.1.2.1-G2UTZMZNgi53IQUe6MxN25-ghc9.2.8.so,haskell-hgmp-0.1.2.1-17-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hgmp-0.1.2.1-17-x86_64/usr/lib/libHShgmp-0.1.2.1-G2UTZMZNgi53IQUe6MxN25-ghc9.2.8.so,,No source files,89406
hie-bios,haskell-hie-bios-0.11.0-88-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hie-bios-0.11.0-88-x86_64/usr/bin/hie-bios,,No source files,83844
libHShie-bios-0.11.0-3xk6DJBOcKpCYmutlyDzaA-ghc9.2.8.so,haskell-hie-bios-0.11.0-88-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hie-bios-0.11.0-88-x86_64/usr/lib/libHShie-bios-0.11.0-3xk6DJBOcKpCYmutlyDzaA-ghc9.2.8.so,,No source files,102245
libHShie-compat-0.3.0.0-J18lPJVEz9RKJxYK1ST1Nn-ghc9.2.8.so,haskell-hie-compat-0.3.0.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hie-compat-0.3.0.0-2-x86_64/usr/lib/libHShie-compat-0.3.0.0-J18lPJVEz9RKJxYK1ST1Nn-ghc9.2.8.so,,No source files,126034
hiedb,haskell-hiedb-0.4.2.0-70-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hiedb-0.4.2.0-70-x86_64/usr/bin/hiedb,,No source files,60522
libHShiedb-0.4.2.0-B9uYCrfBkXU6ukW2uKlmIC-ghc9.2.8.so,haskell-hiedb-0.4.2.0-70-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hiedb-0.4.2.0-70-x86_64/usr/lib/libHShiedb-0.4.2.0-B9uYCrfBkXU6ukW2uKlmIC-ghc9.2.8.so,,No source files,104409
libHShi-file-parser-0.1.6.0-5WlBpUoEEjZA2Kb325qnp7-ghc9.2.8.so,haskell-hi-file-parser-0.1.6.0-11-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hi-file-parser-0.1.6.0-11-x86_64/usr/lib/libHShi-file-parser-0.1.6.0-5WlBpUoEEjZA2Kb325qnp7-ghc9.2.8.so,,No source files,73632
libHShinotify-0.4.1-2Gmhw51uDNm7Ni6pViGWQl-ghc9.2.8.so,haskell-hinotify-0.4.1-171-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hinotify-0.4.1-171-x86_64/usr/lib/libHShinotify-0.4.1-2Gmhw51uDNm7Ni6pViGWQl-ghc9.2.8.so,,No source files,86547
libHShint-0.9.0.6-F0Q1jOgl1i8DizvrMDjHji-ghc9.2.8.so,haskell-hint-0.9.0.6-43-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hint-0.9.0.6-43-x86_64/usr/lib/libHShint-0.9.0.6-F0Q1jOgl1i8DizvrMDjHji-ghc9.2.8.so,,No source files,54076
hjsmin,haskell-hjsmin-0.2.0.4-225-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hjsmin-0.2.0.4-225-x86_64/usr/bin/hjsmin,,No source files,103923
libHShjsmin-0.2.0.4-3MvJ1981x2SA3OrEExurJJ-ghc9.2.8.so,haskell-hjsmin-0.2.0.4-225-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hjsmin-0.2.0.4-225-x86_64/usr/lib/libHShjsmin-0.2.0.4-3MvJ1981x2SA3OrEExurJJ-ghc9.2.8.so,,No source files,119737
libHShledger-lib-1.32.1-9oM7GRC2464JFVggjOb0AD-ghc9.2.8.so,haskell-hledger-lib-1.32.1-36-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hledger-lib-1.32.1-36-x86_64/usr/lib/libHShledger-lib-1.32.1-9oM7GRC2464JFVggjOb0AD-ghc9.2.8.so,,No source files,77180
libHShls-alternate-number-format-plugin-1.3.0.0-EBqjRZpTRkWyGScTWN5lu-ghc9.2.8.so,haskell-hls-alternate-number-format-plugin-1.3.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-alternate-number-format-plugin-1.3.0.0-170-x86_64/usr/lib/libHShls-alternate-number-format-plugin-1.3.0.0-EBqjRZpTRkWyGScTWN5lu-ghc9.2.8.so,,No source files,15654
libHShls-cabal-fmt-plugin-0.1.0.0-7BgSgNc6FM597Nje3aeXxI-ghc9.2.8.so,haskell-hls-cabal-fmt-plugin-0.1.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-cabal-fmt-plugin-0.1.0.0-170-x86_64/usr/lib/libHShls-cabal-fmt-plugin-0.1.0.0-7BgSgNc6FM597Nje3aeXxI-ghc9.2.8.so,,No source files,89821
libHShls-cabal-plugin-0.1.0.0-EOq7HVt96h69c5J5mCnlqX-ghc9.2.8.so,haskell-hls-cabal-plugin-0.1.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-cabal-plugin-0.1.0.0-170-x86_64/usr/lib/libHShls-cabal-plugin-0.1.0.0-EOq7HVt96h69c5J5mCnlqX-ghc9.2.8.so,,No source files,99814
libHShls-call-hierarchy-plugin-1.2.0.0-Hv5ZzmATrNi5VaRboRcKRh-ghc9.2.8.so,haskell-hls-call-hierarchy-plugin-1.2.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-call-hierarchy-plugin-1.2.0.0-170-x86_64/usr/lib/libHShls-call-hierarchy-plugin-1.2.0.0-Hv5ZzmATrNi5VaRboRcKRh-ghc9.2.8.so,,No source files,27831
libHShls-change-type-signature-plugin-1.1.0.0-AZq35Cyn3HlCitCWYhzPx2-ghc9.2.8.so,haskell-hls-change-type-signature-plugin-1.1.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-change-type-signature-plugin-1.1.0.0-170-x86_64/usr/lib/libHShls-change-type-signature-plugin-1.1.0.0-AZq35Cyn3HlCitCWYhzPx2-ghc9.2.8.so,,No source files,82632
libHShls-class-plugin-1.1.1.0-9eqZCzA8sgqLrtV6jM2QP1-ghc9.2.8.so,haskell-hls-class-plugin-1.1.1.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-class-plugin-1.1.1.0-170-x86_64/usr/lib/libHShls-class-plugin-1.1.1.0-9eqZCzA8sgqLrtV6jM2QP1-ghc9.2.8.so,,No source files,41591
libHShls-code-range-plugin-1.1.0.0-AN4TfBk7WOqFEbYtblEpwM-ghc9.2.8.so,haskell-hls-code-range-plugin-1.1.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-code-range-plugin-1.1.0.0-170-x86_64/usr/lib/libHShls-code-range-plugin-1.1.0.0-AN4TfBk7WOqFEbYtblEpwM-ghc9.2.8.so,,No source files,123274
libHShls-eval-plugin-1.4.0.0-4rU43wBjG756Qx7loizrjz-ghc9.2.8.so,haskell-hls-eval-plugin-1.4.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-eval-plugin-1.4.0.0-170-x86_64/usr/lib/libHShls-eval-plugin-1.4.0.0-4rU43wBjG756Qx7loizrjz-ghc9.2.8.so,,No source files,42032
libHShls-explicit-fixity-plugin-1.1.0.0-DzNRZIL0jGVGS20h15DxZx-ghc9.2.8.so,haskell-hls-explicit-fixity-plugin-1.1.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-explicit-fixity-plugin-1.1.0.0-170-x86_64/usr/lib/libHShls-explicit-fixity-plugin-1.1.0.0-DzNRZIL0jGVGS20h15DxZx-ghc9.2.8.so,,No source files,72206
libHShls-explicit-imports-plugin-1.2.0.0-Hv6fau6DaWVB1AONNqTmbE-ghc9.2.8.so,haskell-hls-explicit-imports-plugin-1.2.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-explicit-imports-plugin-1.2.0.0-170-x86_64/usr/lib/libHShls-explicit-imports-plugin-1.2.0.0-Hv6fau6DaWVB1AONNqTmbE-ghc9.2.8.so,,No source files,51484
libHShls-explicit-record-fields-plugin-1.0.0.0-eUXoL7T2t6BNePpNNIe1B-ghc9.2.8.so,haskell-hls-explicit-record-fields-plugin-1.0.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-explicit-record-fields-plugin-1.0.0.0-170-x86_64/usr/lib/libHShls-explicit-record-fields-plugin-1.0.0.0-eUXoL7T2t6BNePpNNIe1B-ghc9.2.8.so,,No source files,22686
libHShls-floskell-plugin-1.0.2.0-9Iv4QR2nu6CHDCBYfU3Rbf-ghc9.2.8.so,haskell-hls-floskell-plugin-1.0.2.0-173-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-floskell-plugin-1.0.2.0-173-x86_64/usr/lib/libHShls-floskell-plugin-1.0.2.0-9Iv4QR2nu6CHDCBYfU3Rbf-ghc9.2.8.so,,No source files,55563
libHShls-fourmolu-plugin-1.1.1.0-3Ub3rswNSnGTOrTxEh74C-ghc9.2.8.so,haskell-hls-fourmolu-plugin-1.1.1.0-180-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-fourmolu-plugin-1.1.1.0-180-x86_64/usr/lib/libHShls-fourmolu-plugin-1.1.1.0-3Ub3rswNSnGTOrTxEh74C-ghc9.2.8.so,,No source files,76208
libHShls-gadt-plugin-1.0.1.0-7kXavBtiIs54gEIXCdapR1-ghc9.2.8.so,haskell-hls-gadt-plugin-1.0.1.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-gadt-plugin-1.0.1.0-170-x86_64/usr/lib/libHShls-gadt-plugin-1.0.1.0-7kXavBtiIs54gEIXCdapR1-ghc9.2.8.so,,No source files,86816
libHShls-graph-1.9.0.0-6a5q8e3pMTo41OViiQqkfV-ghc9.2.8.so,haskell-hls-graph-1.9.0.0-125-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-graph-1.9.0.0-125-x86_64/usr/lib/libHShls-graph-1.9.0.0-6a5q8e3pMTo41OViiQqkfV-ghc9.2.8.so,,No source files,2713
libHShls-hlint-plugin-1.1.2.0-IdvMvIDskUd6cHn3sQca2I-ghc9.2.8.so,haskell-hls-hlint-plugin-1.1.2.0-59-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-hlint-plugin-1.1.2.0-59-x86_64/usr/lib/libHShls-hlint-plugin-1.1.2.0-IdvMvIDskUd6cHn3sQca2I-ghc9.2.8.so,,No source files,67249
libHShls-module-name-plugin-1.1.1.0-FkKECYqIaqbBzh7o1Y4ztI-ghc9.2.8.so,haskell-hls-module-name-plugin-1.1.1.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-module-name-plugin-1.1.1.0-170-x86_64/usr/lib/libHShls-module-name-plugin-1.1.1.0-FkKECYqIaqbBzh7o1Y4ztI-ghc9.2.8.so,,No source files,31212
libHShls-ormolu-plugin-1.0.4.0-8E3D5mcsDwwEAq8nyRHDVa-ghc9.2.8.so,haskell-hls-ormolu-plugin-1.0.4.0-62-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-ormolu-plugin-1.0.4.0-62-x86_64/usr/lib/libHShls-ormolu-plugin-1.0.4.0-8E3D5mcsDwwEAq8nyRHDVa-ghc9.2.8.so,,No source files,105836
libHShls-plugin-api-1.6.0.0-1QEy9xk0rMY7lJnxRtJlMn-ghc9.2.8.so,haskell-hls-plugin-api-1.6.0.0-139-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-plugin-api-1.6.0.0-139-x86_64/usr/lib/libHShls-plugin-api-1.6.0.0-1QEy9xk0rMY7lJnxRtJlMn-ghc9.2.8.so,,No source files,65731
libHShls-pragmas-plugin-1.0.4.0-CbMQYWmQH5HCI9tcjeROuo-ghc9.2.8.so,haskell-hls-pragmas-plugin-1.0.4.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-pragmas-plugin-1.0.4.0-170-x86_64/usr/lib/libHShls-pragmas-plugin-1.0.4.0-CbMQYWmQH5HCI9tcjeROuo-ghc9.2.8.so,,No source files,114591
libHShls-qualify-imported-names-plugin-1.0.2.0-LOEJvYVdyW6EMrCUSxL7Yn-ghc9.2.8.so,haskell-hls-qualify-imported-names-plugin-1.0.2.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-qualify-imported-names-plugin-1.0.2.0-170-x86_64/usr/lib/libHShls-qualify-imported-names-plugin-1.0.2.0-LOEJvYVdyW6EMrCUSxL7Yn-ghc9.2.8.so,,No source files,71790
libHShls-refactor-plugin-1.1.0.0-ZyVuHqd3RULk5uswVXz2R-ghc9.2.8.so,haskell-hls-refactor-plugin-1.1.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-refactor-plugin-1.1.0.0-170-x86_64/usr/lib/libHShls-refactor-plugin-1.1.0.0-ZyVuHqd3RULk5uswVXz2R-ghc9.2.8.so,,No source files,95858
libHShls-refine-imports-plugin-1.0.4.0-6Atqc2AUYHlBLHaoRCwEis-ghc9.2.8.so,haskell-hls-refine-imports-plugin-1.0.4.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-refine-imports-plugin-1.0.4.0-170-x86_64/usr/lib/libHShls-refine-imports-plugin-1.0.4.0-6Atqc2AUYHlBLHaoRCwEis-ghc9.2.8.so,,No source files,89291
libHShls-rename-plugin-1.0.2.0-JU4zc7q8Hk0C3dDpPTTaVq-ghc9.2.8.so,haskell-hls-rename-plugin-1.0.2.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-rename-plugin-1.0.2.0-170-x86_64/usr/lib/libHShls-rename-plugin-1.0.2.0-JU4zc7q8Hk0C3dDpPTTaVq-ghc9.2.8.so,,No source files,121088
libHShls-retrie-plugin-1.0.3.0-B0Xq3QS98Xk14UtkxJmxiA-ghc9.2.8.so,haskell-hls-retrie-plugin-1.0.3.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-retrie-plugin-1.0.3.0-170-x86_64/usr/lib/libHShls-retrie-plugin-1.0.3.0-B0Xq3QS98Xk14UtkxJmxiA-ghc9.2.8.so,,No source files,111385
libHShls-splice-plugin-1.0.3.0-6fmojR71gQIIR4id2R4cDF-ghc9.2.8.so,haskell-hls-splice-plugin-1.0.3.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-splice-plugin-1.0.3.0-170-x86_64/usr/lib/libHShls-splice-plugin-1.0.3.0-6fmojR71gQIIR4id2R4cDF-ghc9.2.8.so,,No source files,85893
libHShls-stylish-haskell-plugin-1.0.1.2-CUSNQNZ7OXTtQylQTZsOp-ghc9.2.8.so,haskell-hls-stylish-haskell-plugin-1.0.1.2-172-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-stylish-haskell-plugin-1.0.1.2-172-x86_64/usr/lib/libHShls-stylish-haskell-plugin-1.0.1.2-CUSNQNZ7OXTtQylQTZsOp-ghc9.2.8.so,,No source files,80900
libHShls-test-utils-1.5.0.0-DWlN4rlva17KuQt7o8kxpD-ghc9.2.8.so,haskell-hls-test-utils-1.5.0.0-170-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hls-test-utils-1.5.0.0-170-x86_64/usr/lib/libHShls-test-utils-1.5.0.0-DWlN4rlva17KuQt7o8kxpD-ghc9.2.8.so,,No source files,77755
libHShoauth2-2.7.0-1S9QRZSCibgLu7cxHEcNhT-ghc9.2.8.so,haskell-hoauth2-2.7.0-21-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hoauth2-2.7.0-21-x86_64/usr/lib/libHShoauth2-2.7.0-1S9QRZSCibgLu7cxHEcNhT-ghc9.2.8.so,,No source files,42220
libHShookup-0.8-WHRuZnxn9iDbqiAnftD5S-ghc9.2.8.so,haskell-hookup-0.8-10-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hookup-0.8-10-x86_64/usr/lib/libHShookup-0.8-WHRuZnxn9iDbqiAnftD5S-ghc9.2.8.so,,No source files,63710
libHShOpenPGP-2.9.8-Hvbh4neKwAr77NrYwuBDXG-ghc9.2.8.so,haskell-hopenpgp-2.9.8-190-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hopenpgp-2.9.8-190-x86_64/usr/lib/libHShOpenPGP-2.9.8-Hvbh4neKwAr77NrYwuBDXG-ghc9.2.8.so,,No source files,117481
libHShosc-0.20-FkRrjs7ZtN27xifVuhUppR-ghc9.2.8.so,haskell-hosc-0.20-35-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hosc-0.20-35-x86_64/usr/lib/libHShosc-0.20-FkRrjs7ZtN27xifVuhUppR-ghc9.2.8.so,,No source files,12897
libHShostname-1.0-7J3r6zYiFrqIUVPbgMuhYv-ghc9.2.8.so,haskell-hostname-1.0-26-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hostname-1.0-26-x86_64/usr/lib/libHShostname-1.0-7J3r6zYiFrqIUVPbgMuhYv-ghc9.2.8.so,,No source files,13654
libHShourglass-0.2.12-Hf2h0KXm7mfBRuXXCFVcF3-ghc9.2.8.so,haskell-hourglass-0.2.12-246-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hourglass-0.2.12-246-x86_64/usr/lib/libHShourglass-0.2.12-Hf2h0KXm7mfBRuXXCFVcF3-ghc9.2.8.so,,No source files,31057
hpack,haskell-hpack-0.35.2-116-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hpack-0.35.2-116-x86_64/usr/bin/hpack,,No source files,41458
libHShpack-0.35.2-71qgPh2x4mECI8MhfyeCKp-ghc9.2.8.so,haskell-hpack-0.35.2-116-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hpack-0.35.2-116-x86_64/usr/lib/libHShpack-0.35.2-71qgPh2x4mECI8MhfyeCKp-ghc9.2.8.so,,No source files,94089
libHShs-bibutils-6.10.0.0-4IFdyLfRsvlJzVbbELy5DP-ghc9.2.8.so,haskell-hs-bibutils-6.10.0.0-150-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hs-bibutils-6.10.0.0-150-x86_64/usr/lib/libHShs-bibutils-6.10.0.0-4IFdyLfRsvlJzVbbELy5DP-ghc9.2.8.so,,No source files,63043
HsColour,haskell-hscolour-1.25-2-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hscolour-1.25-2-x86_64/usr/bin/HsColour,,No source files,45384
libHShscolour-1.25-L2oNThTGlT5KhgfnkQEbGQ-ghc9.2.8.so,haskell-hscolour-1.25-2-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hscolour-1.25-2-x86_64/usr/lib/libHShscolour-1.25-L2oNThTGlT5KhgfnkQEbGQ-ghc9.2.8.so,,No source files,66267
libHShsini-0.5.2.2-2ERUgdn6khGA37s75z9oHw-ghc9.2.8.so,haskell-hsini-0.5.2.2-11-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hsini-0.5.2.2-11-x86_64/usr/lib/libHShsini-0.5.2.2-2ERUgdn6khGA37s75z9oHw-ghc9.2.8.so,,No source files,27758
libHShslogger-1.3.1.0-LGXq0Irhzb534fxuYt7u8c-ghc9.2.8.so,haskell-hslogger-1.3.1.0-230-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslogger-1.3.1.0-230-x86_64/usr/lib/libHShslogger-1.3.1.0-LGXq0Irhzb534fxuYt7u8c-ghc9.2.8.so,,No source files,17317
libHShslua-2.3.0-Iin3JCTNg207R6qCz0fuLM-ghc9.2.8.so,haskell-hslua-2.3.0-52-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-2.3.0-52-x86_64/usr/lib/libHShslua-2.3.0-Iin3JCTNg207R6qCz0fuLM-ghc9.2.8.so,,No source files,61749
libHShslua-aeson-2.3.0.1-56Erc3DucVW7PDaVTVJa0k-ghc9.2.8.so,haskell-hslua-aeson-2.3.0.1-34-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-aeson-2.3.0.1-34-x86_64/usr/lib/libHShslua-aeson-2.3.0.1-56Erc3DucVW7PDaVTVJa0k-ghc9.2.8.so,,No source files,80051
libHShslua-classes-2.3.0-ymhcA4L0BZ2ks28ctk7jD-ghc9.2.8.so,haskell-hslua-classes-2.3.0-53-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-classes-2.3.0-53-x86_64/usr/lib/libHShslua-classes-2.3.0-ymhcA4L0BZ2ks28ctk7jD-ghc9.2.8.so,,No source files,78153
libHShslua-core-2.3.1-4bnBEvyBsJcD7HXoSCZZdG-ghc9.2.8.so,haskell-hslua-core-2.3.1-45-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-core-2.3.1-45-x86_64/usr/lib/libHShslua-core-2.3.1-4bnBEvyBsJcD7HXoSCZZdG-ghc9.2.8.so,,No source files,43861
libHShslua-list-1.1.1-HtexHUM6iZW9wTJ3QK9ltR-ghc9.2.8.so,haskell-hslua-list-1.1.1-60-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-list-1.1.1-60-x86_64/usr/lib/libHShslua-list-1.1.1-HtexHUM6iZW9wTJ3QK9ltR-ghc9.2.8.so,,No source files,57342
libHShslua-marshalling-2.3.1-Dsoe6PinhJy561l70lQCyV-ghc9.2.8.so,haskell-hslua-marshalling-2.3.1-5-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-marshalling-2.3.1-5-x86_64/usr/lib/libHShslua-marshalling-2.3.1-Dsoe6PinhJy561l70lQCyV-ghc9.2.8.so,,No source files,6124
libHShslua-module-doclayout-1.1.0-D30Pubk6Q5x6cQfE1cg24U-ghc9.2.8.so,haskell-hslua-module-doclayout-1.1.0-58-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-module-doclayout-1.1.0-58-x86_64/usr/lib/libHShslua-module-doclayout-1.1.0-D30Pubk6Q5x6cQfE1cg24U-ghc9.2.8.so,,No source files,96504
libHShslua-module-path-1.1.0-78VjuWve6xhBlCGQsUHeo8-ghc9.2.8.so,haskell-hslua-module-path-1.1.0-53-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-module-path-1.1.0-53-x86_64/usr/lib/libHShslua-module-path-1.1.0-78VjuWve6xhBlCGQsUHeo8-ghc9.2.8.so,,No source files,113716
libHShslua-module-system-1.1.0.1-4wvpqqD8e8h9IBxaZwGJEO-ghc9.2.8.so,haskell-hslua-module-system-1.1.0.1-27-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-module-system-1.1.0.1-27-x86_64/usr/lib/libHShslua-module-system-1.1.0.1-4wvpqqD8e8h9IBxaZwGJEO-ghc9.2.8.so,,No source files,3911
libHShslua-module-text-1.1.0.1-EQZpYPEWzegIb2HVAKTvp-ghc9.2.8.so,haskell-hslua-module-text-1.1.0.1-27-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-module-text-1.1.0.1-27-x86_64/usr/lib/libHShslua-module-text-1.1.0.1-EQZpYPEWzegIb2HVAKTvp-ghc9.2.8.so,,No source files,88894
libHShslua-module-version-1.1.0-EKy6A041EMPItzPMiS7Br9-ghc9.2.8.so,haskell-hslua-module-version-1.1.0-53-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-module-version-1.1.0-53-x86_64/usr/lib/libHShslua-module-version-1.1.0-EKy6A041EMPItzPMiS7Br9-ghc9.2.8.so,,No source files,78217
libHShslua-module-zip-1.1.1-LDqA3nUCru4KLEkCz6Do4d-ghc9.2.8.so,haskell-hslua-module-zip-1.1.1-22-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-module-zip-1.1.1-22-x86_64/usr/lib/libHShslua-module-zip-1.1.1-LDqA3nUCru4KLEkCz6Do4d-ghc9.2.8.so,,No source files,101650
libHShslua-objectorientation-2.3.0-C61KxRQQl1BBK0Dk8eYS8l-ghc9.2.8.so,haskell-hslua-objectorientation-2.3.0-49-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-objectorientation-2.3.0-49-x86_64/usr/lib/libHShslua-objectorientation-2.3.0-C61KxRQQl1BBK0Dk8eYS8l-ghc9.2.8.so,,No source files,107877
libHShslua-packaging-2.3.1-DWLLV8hMhfSFuwDVSPdc5n-ghc9.2.8.so,haskell-hslua-packaging-2.3.1-14-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-packaging-2.3.1-14-x86_64/usr/lib/libHShslua-packaging-2.3.1-DWLLV8hMhfSFuwDVSPdc5n-ghc9.2.8.so,,No source files,109638
libHShslua-repl-0.1.2-CV0Qzk056pBEAzQjrV0TRl-ghc9.2.8.so,haskell-hslua-repl-0.1.2-11-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-repl-0.1.2-11-x86_64/usr/lib/libHShslua-repl-0.1.2-CV0Qzk056pBEAzQjrV0TRl-ghc9.2.8.so,,No source files,108496
luarepl,haskell-hslua-repl-0.1.2-11-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-repl-0.1.2-11-x86_64/usr/bin/luarepl,,No source files,81913
libHShslua-typing-0.1.1-BrXJFwdXxj8ITJYEypo6l7-ghc9.2.8.so,haskell-hslua-typing-0.1.1-7-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hslua-typing-0.1.1-7-x86_64/usr/lib/libHShslua-typing-0.1.1-BrXJFwdXxj8ITJYEypo6l7-ghc9.2.8.so,,No source files,71108
libHSHsOpenSSL-x509-system-0.1.0.4-GItX2wBMdD4BwB8qeVLr6d-ghc9.2.8.so,haskell-hsopenssl-x509-system-0.1.0.4-54-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hsopenssl-x509-system-0.1.0.4-54-x86_64/usr/lib/libHSHsOpenSSL-x509-system-0.1.0.4-GItX2wBMdD4BwB8qeVLr6d-ghc9.2.8.so,,No source files,69064
libHShspec-2.10.9-2iQtDSEDAgdBujKiNNwOp1-ghc9.2.8.so,haskell-hspec-2.10.9-108-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hspec-2.10.9-108-x86_64/usr/lib/libHShspec-2.10.9-2iQtDSEDAgdBujKiNNwOp1-ghc9.2.8.so,,No source files,117145
libHShspec-attoparsec-0.1.0.2-8tGvH3SblQvMxbn20duFv-ghc9.2.8.so,haskell-hspec-attoparsec-0.1.0.2-182-x86_64,/binary-datasets/archsrc/pkg/00001/haskell-hspec-attoparsec-0.1.0.2-182-x86_64/usr/lib/libHShspec-attoparsec-0.1.0.2-8tGvH3SblQvMxbn20duFv-ghc9.2.8.so,,No source files,10510
